# CSV generated from:L
# https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-018-04647-1/MediaObjects/41467_2018_4647_MOESM4_ESM.xlsx
# Supplementary Data 1. Experimentally identified gold standard SL interactions,,,,,,
# ,,,,,,
gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer type tested,SL
MUS81,FAF1,mut,shRNA,24104479,COAD,0
MUS81,OR8U1,mut,shRNA,24104479,COAD,0
MUS81,GALNT5,mut,shRNA,24104479,COAD,0
MUS81,FAM192A,mut,shRNA,24104479,COAD,0
MUS81,B3GNT5,mut,shRNA,24104479,COAD,1
MUS81,TSPAN18,mut,shRNA,24104479,COAD,0
MUS81,YEATS2,mut,shRNA,24104479,COAD,0
MUS81,HIST1H2AJ,mut,shRNA,24104479,COAD,0
MUS81,NRXN3,mut,shRNA,24104479,COAD,0
MUS81,FAM176A,mut,shRNA,24104479,COAD,0
MUS81,GRAMD4,mut,shRNA,24104479,COAD,0
MUS81,TMCC2,mut,shRNA,24104479,COAD,0
MUS81,FAM163A,mut,shRNA,24104479,COAD,0
MUS81,PLA1A,mut,shRNA,24104479,COAD,0
MUS81,CFL1,mut,shRNA,24104479,COAD,0
MUS81,GABRA2,mut,shRNA,24104479,COAD,0
MUS81,FAM53A,mut,shRNA,24104479,COAD,0
MUS81,PCDH9,mut,shRNA,24104479,COAD,0
MUS81,MOCS1,mut,shRNA,24104479,COAD,0
MUS81,PEX12,mut,shRNA,24104479,COAD,0
MUS81,C1orf125,mut,shRNA,24104479,COAD,0
MUS81,MFNG,mut,shRNA,24104479,COAD,0
MUS81,RFX2,mut,shRNA,24104479,COAD,0
MUS81,TSC22D1,mut,shRNA,24104479,COAD,0
MUS81,LBR,mut,shRNA,24104479,COAD,0
MUS81,RFPL2,mut,shRNA,24104479,COAD,0
MUS81,CSE1L,mut,shRNA,24104479,COAD,0
MUS81,HAGH,mut,shRNA,24104479,COAD,0
MUS81,FAM181B,mut,shRNA,24104479,COAD,0
MUS81,RHOA,mut,shRNA,24104479,COAD,0
MUS81,DCUN1D1,mut,shRNA,24104479,COAD,0
MUS81,FMN2,mut,shRNA,24104479,COAD,0
MUS81,KIAA1012,mut,shRNA,24104479,COAD,0
MUS81,PCDHA13,mut,shRNA,24104479,COAD,0
MUS81,TSHR,mut,shRNA,24104479,COAD,0
MUS81,ZNF572,mut,shRNA,24104479,COAD,0
MUS81,LDHAL6B,mut,shRNA,24104479,COAD,0
MUS81,SYN2,mut,shRNA,24104479,COAD,0
MUS81,LAMP2,mut,shRNA,24104479,COAD,0
MUS81,ABHD8,mut,shRNA,24104479,COAD,0
MUS81,JPH3,mut,shRNA,24104479,COAD,0
MUS81,CD1C,mut,shRNA,24104479,COAD,0
MUS81,ZNF267,mut,shRNA,24104479,COAD,0
MUS81,FADS1,mut,shRNA,24104479,COAD,0
MUS81,IFI44,mut,shRNA,24104479,COAD,0
MUS81,EFCAB3,mut,shRNA,24104479,COAD,0
MUS81,C20orf12,mut,shRNA,24104479,COAD,0
MUS81,TGFBR2,mut,shRNA,24104479,COAD,0
MUS81,ACOXL,mut,shRNA,24104479,COAD,0
MUS81,EMR3,mut,shRNA,24104479,COAD,0
MUS81,CCDC3,mut,shRNA,24104479,COAD,0
MUS81,KLHL8,mut,shRNA,24104479,COAD,0
MUS81,RNF126,mut,shRNA,24104479,COAD,0
MUS81,CENPN,mut,shRNA,24104479,COAD,0
MUS81,ZBTB16,mut,shRNA,24104479,COAD,0
MUS81,TRIM4,mut,shRNA,24104479,COAD,0
MUS81,DPYSL2,mut,shRNA,24104479,COAD,0
MUS81,UBE2O,mut,shRNA,24104479,COAD,0
MUS81,CLEC4M,mut,shRNA,24104479,COAD,0
MUS81,ABHD6,mut,shRNA,24104479,COAD,0
MUS81,OGFR,mut,shRNA,24104479,COAD,0
MUS81,UGT2A3,mut,shRNA,24104479,COAD,0
MUS81,FCRLA,mut,shRNA,24104479,COAD,0
MUS81,BSCL2,mut,shRNA,24104479,COAD,0
MUS81,ZNF35,mut,shRNA,24104479,COAD,0
MUS81,SSX3,mut,shRNA,24104479,COAD,0
MUS81,SLC10A2,mut,shRNA,24104479,COAD,0
MUS81,PARP6,mut,shRNA,24104479,COAD,0
MUS81,TMEM168,mut,shRNA,24104479,COAD,0
MUS81,OR52M1,mut,shRNA,24104479,COAD,0
MUS81,ANKRD46,mut,shRNA,24104479,COAD,0
MUS81,RASL11B,mut,shRNA,24104479,COAD,0
MUS81,MTMR12,mut,shRNA,24104479,COAD,0
MUS81,AAGAB,mut,shRNA,24104479,COAD,0
MUS81,C20orf70,mut,shRNA,24104479,COAD,0
MUS81,MIP,mut,shRNA,24104479,COAD,0
MUS81,YWHAZ,mut,shRNA,24104479,COAD,0
MUS81,EIF2C2,mut,shRNA,24104479,COAD,0
MUS81,ABCA3,mut,shRNA,24104479,COAD,1
MUS81,P2RX1,mut,shRNA,24104479,COAD,0
MUS81,FAM86B1,mut,shRNA,24104479,COAD,0
MUS81,TRIM27,mut,shRNA,24104479,COAD,0
MUS81,RBM39,mut,shRNA,24104479,COAD,0
MUS81,KCNK15,mut,shRNA,24104479,COAD,0
MUS81,SLC37A3,mut,shRNA,24104479,COAD,0
MUS81,ST8SIA3,mut,shRNA,24104479,COAD,0
MUS81,TMIGD1,mut,shRNA,24104479,COAD,0
MUS81,OIP5,mut,shRNA,24104479,COAD,0
MUS81,GTF3A,mut,shRNA,24104479,COAD,0
MUS81,NCF4,mut,shRNA,24104479,COAD,0
MUS81,CACNA1E,mut,shRNA,24104479,COAD,0
MUS81,PRNP,mut,shRNA,24104479,COAD,0
MUS81,GUSB,mut,shRNA,24104479,COAD,0
MUS81,RUFY4,mut,shRNA,24104479,COAD,0
MUS81,C13orf33,mut,shRNA,24104479,COAD,0
MUS81,ARPC5,mut,shRNA,24104479,COAD,0
MUS81,IMP3,mut,shRNA,24104479,COAD,0
MUS81,NETO2,mut,shRNA,24104479,COAD,0
MUS81,KIAA1958,mut,shRNA,24104479,COAD,0
MUS81,PPP1R1B,mut,shRNA,24104479,COAD,0
MUS81,APOBEC3F,mut,shRNA,24104479,COAD,0
MUS81,MSH5,mut,shRNA,24104479,COAD,0
MUS81,EIF1,mut,shRNA,24104479,COAD,0
MUS81,TSPAN31,mut,shRNA,24104479,COAD,0
MUS81,NHLRC1,mut,shRNA,24104479,COAD,0
MUS81,KHDRBS2,mut,shRNA,24104479,COAD,0
MUS81,KLHL25,mut,shRNA,24104479,COAD,0
MUS81,HPCAL4,mut,shRNA,24104479,COAD,0
MUS81,IFNA8,mut,shRNA,24104479,COAD,0
MUS81,ZCCHC6,mut,shRNA,24104479,COAD,0
MUS81,CYP3A5,mut,shRNA,24104479,COAD,0
MUS81,WISP3,mut,shRNA,24104479,COAD,0
MUS81,PACSIN3,mut,shRNA,24104479,COAD,0
MUS81,PCSK6,mut,shRNA,24104479,COAD,0
MUS81,OR5T3,mut,shRNA,24104479,COAD,0
MUS81,ASCL2,mut,shRNA,24104479,COAD,0
MUS81,PRR14,mut,shRNA,24104479,COAD,0
MUS81,PCDHGB3,mut,shRNA,24104479,COAD,0
MUS81,BDH1,mut,shRNA,24104479,COAD,0
MUS81,MAP1LC3B,mut,shRNA,24104479,COAD,0
MUS81,RCN1,mut,shRNA,24104479,COAD,0
MUS81,C7orf64,mut,shRNA,24104479,COAD,0
MUS81,LILRB1,mut,shRNA,24104479,COAD,0
MUS81,KDM4C,mut,shRNA,24104479,COAD,0
MUS81,MRPS21,mut,shRNA,24104479,COAD,0
MUS81,FAM21C,mut,shRNA,24104479,COAD,0
MUS81,EAF1,mut,shRNA,24104479,COAD,0
MUS81,ARID1B,mut,shRNA,24104479,COAD,0
MUS81,PPP1R13B,mut,shRNA,24104479,COAD,0
MUS81,CCL3L1,mut,shRNA,24104479,COAD,0
MUS81,ZNF684,mut,shRNA,24104479,COAD,0
MUS81,C2orf29,mut,shRNA,24104479,COAD,0
MUS81,HOXD1,mut,shRNA,24104479,COAD,0
MUS81,PXMP4,mut,shRNA,24104479,COAD,0
MUS81,NDUFB6,mut,shRNA,24104479,COAD,0
MUS81,AQP12A,mut,shRNA,24104479,COAD,0
MUS81,VASP,mut,shRNA,24104479,COAD,0
MUS81,ZNF804A,mut,shRNA,24104479,COAD,0
MUS81,MFAP4,mut,shRNA,24104479,COAD,0
MUS81,EZH2,mut,shRNA,24104479,COAD,0
MUS81,HOXC12,mut,shRNA,24104479,COAD,0
MUS81,BLOC1S2,mut,shRNA,24104479,COAD,0
MUS81,ATOH1,mut,shRNA,24104479,COAD,0
MUS81,FLOT1,mut,shRNA,24104479,COAD,0
MUS81,LIN52,mut,shRNA,24104479,COAD,0
MUS81,EFNA3,mut,shRNA,24104479,COAD,0
MUS81,GJC1,mut,shRNA,24104479,COAD,0
MUS81,OTP,mut,shRNA,24104479,COAD,0
MUS81,GATM,mut,shRNA,24104479,COAD,0
MUS81,NDUFA4,mut,shRNA,24104479,COAD,0
MUS81,PANK3,mut,shRNA,24104479,COAD,0
MUS81,SATL1,mut,shRNA,24104479,COAD,0
MUS81,MOV10,mut,shRNA,24104479,COAD,0
MUS81,PARD6A,mut,shRNA,24104479,COAD,0
MUS81,ANKRD53,mut,shRNA,24104479,COAD,0
MUS81,FLAD1,mut,shRNA,24104479,COAD,0
MUS81,MSL3,mut,shRNA,24104479,COAD,0
MUS81,TM9SF2,mut,shRNA,24104479,COAD,0
MUS81,FADS6,mut,shRNA,24104479,COAD,0
MUS81,PAK7,mut,shRNA,24104479,COAD,0
MUS81,SDCCAG1,mut,shRNA,24104479,COAD,0
MUS81,NUDT3,mut,shRNA,24104479,COAD,0
MUS81,RGS2,mut,shRNA,24104479,COAD,0
MUS81,SGPP1,mut,shRNA,24104479,COAD,0
MUS81,KRT80,mut,shRNA,24104479,COAD,0
MUS81,VAX2,mut,shRNA,24104479,COAD,0
MUS81,ACTG1,mut,shRNA,24104479,COAD,0
MUS81,SOX7,mut,shRNA,24104479,COAD,0
MUS81,KIF5B,mut,shRNA,24104479,COAD,0
MUS81,CHRNB3,mut,shRNA,24104479,COAD,0
MUS81,IGJ,mut,shRNA,24104479,COAD,0
MUS81,ZNF197,mut,shRNA,24104479,COAD,0
MUS81,CHMP7,mut,shRNA,24104479,COAD,0
MUS81,ZNF234,mut,shRNA,24104479,COAD,0
MUS81,SMAD3,mut,shRNA,24104479,COAD,0
MUS81,OVCA2,mut,shRNA,24104479,COAD,0
MUS81,SLC15A2,mut,shRNA,24104479,COAD,0
MUS81,IRX5,mut,shRNA,24104479,COAD,0
MUS81,ETNK1,mut,shRNA,24104479,COAD,0
MUS81,STX18,mut,shRNA,24104479,COAD,0
MUS81,TIGD1,mut,shRNA,24104479,COAD,0
MUS81,POLR2I,mut,shRNA,24104479,COAD,0
MUS81,ABHD4,mut,shRNA,24104479,COAD,0
MUS81,PPBP,mut,shRNA,24104479,COAD,0
MUS81,BAG2,mut,shRNA,24104479,COAD,0
MUS81,PITX1,mut,shRNA,24104479,COAD,0
MUS81,SH2D1B,mut,shRNA,24104479,COAD,0
MUS81,BBS2,mut,shRNA,24104479,COAD,0
MUS81,ESX1,mut,shRNA,24104479,COAD,0
MUS81,GAS1,mut,shRNA,24104479,COAD,0
MUS81,S100A5,mut,shRNA,24104479,COAD,0
MUS81,WASF1,mut,shRNA,24104479,COAD,0
MUS81,CIB4,mut,shRNA,24104479,COAD,0
MUS81,PAX2,mut,shRNA,24104479,COAD,0
MUS81,STC1,mut,shRNA,24104479,COAD,0
MUS81,CPB2,mut,shRNA,24104479,COAD,0
MUS81,ZNF84,mut,shRNA,24104479,COAD,0
MUS81,DDX19A,mut,shRNA,24104479,COAD,0
MUS81,FN1,mut,shRNA,24104479,COAD,0
MUS81,SLC25A16,mut,shRNA,24104479,COAD,0
MUS81,PRUNE2,mut,shRNA,24104479,COAD,0
MUS81,MTRR,mut,shRNA,24104479,COAD,0
MUS81,VAV2,mut,shRNA,24104479,COAD,0
MUS81,FAM104B,mut,shRNA,24104479,COAD,0
MUS81,PADI1,mut,shRNA,24104479,COAD,0
MUS81,P2RY12,mut,shRNA,24104479,COAD,0
MUS81,NKTR,mut,shRNA,24104479,COAD,0
MUS81,APOM,mut,shRNA,24104479,COAD,0
MUS81,SCARF1,mut,shRNA,24104479,COAD,0
MUS81,PLCD1,mut,shRNA,24104479,COAD,0
MUS81,TTC30B,mut,shRNA,24104479,COAD,0
MUS81,RWDD3,mut,shRNA,24104479,COAD,0
MUS81,SEC11C,mut,shRNA,24104479,COAD,0
MUS81,ATG4C,mut,shRNA,24104479,COAD,0
MUS81,DNMT3L,mut,shRNA,24104479,COAD,0
MUS81,CNKSR3,mut,shRNA,24104479,COAD,0
MUS81,C3orf48,mut,shRNA,24104479,COAD,0
MUS81,SLC35E4,mut,shRNA,24104479,COAD,0
MUS81,MECR,mut,shRNA,24104479,COAD,0
MUS81,ISOC1,mut,shRNA,24104479,COAD,0
MUS81,DIAPH3,mut,shRNA,24104479,COAD,0
MUS81,TRIM16L,mut,shRNA,24104479,COAD,0
MUS81,CCK,mut,shRNA,24104479,COAD,0
MUS81,GALNT3,mut,shRNA,24104479,COAD,0
MUS81,STK33,mut,shRNA,24104479,COAD,0
MUS81,FASTKD5,mut,shRNA,24104479,COAD,0
MUS81,F2R,mut,shRNA,24104479,COAD,0
MUS81,SSTR2,mut,shRNA,24104479,COAD,0
MUS81,CDK18,mut,shRNA,24104479,COAD,0
MUS81,MDH1,mut,shRNA,24104479,COAD,0
MUS81,PRDM1,mut,shRNA,24104479,COAD,0
MUS81,OR11H12,mut,shRNA,24104479,COAD,0
MUS81,SERHL2,mut,shRNA,24104479,COAD,0
MUS81,IGF2R,mut,shRNA,24104479,COAD,0
MUS81,ZC3HAV1,mut,shRNA,24104479,COAD,0
MUS81,ZNF146,mut,shRNA,24104479,COAD,0
MUS81,AIFM3,mut,shRNA,24104479,COAD,0
MUS81,GRIK5,mut,shRNA,24104479,COAD,0
MUS81,NUDT18,mut,shRNA,24104479,COAD,0
MUS81,SULT2A1,mut,shRNA,24104479,COAD,0
MUS81,TMEM85,mut,shRNA,24104479,COAD,0
MUS81,TARDBP,mut,shRNA,24104479,COAD,0
MUS81,SULT1A2,mut,shRNA,24104479,COAD,0
MUS81,UBE2Z,mut,shRNA,24104479,COAD,0
MUS81,ZNF420,mut,shRNA,24104479,COAD,0
MUS81,CLPP,mut,shRNA,24104479,COAD,0
MUS81,PRSS22,mut,shRNA,24104479,COAD,0
MUS81,TCL6,mut,shRNA,24104479,COAD,0
MUS81,SCARA3,mut,shRNA,24104479,COAD,0
MUS81,TTC38,mut,shRNA,24104479,COAD,0
MUS81,TNFSF10,mut,shRNA,24104479,COAD,0
MUS81,EPHB6,mut,shRNA,24104479,COAD,0
MUS81,ALDH4A1,mut,shRNA,24104479,COAD,0
MUS81,ANXA3,mut,shRNA,24104479,COAD,0
MUS81,FAM168B,mut,shRNA,24104479,COAD,0
MUS81,KLK8,mut,shRNA,24104479,COAD,0
MUS81,ZNF443,mut,shRNA,24104479,COAD,0
MUS81,MOGAT3,mut,shRNA,24104479,COAD,0
MUS81,STAM,mut,shRNA,24104479,COAD,0
MUS81,ZNF432,mut,shRNA,24104479,COAD,0
MUS81,BMP10,mut,shRNA,24104479,COAD,0
MUS81,TRIB1,mut,shRNA,24104479,COAD,0
MUS81,NRG4,mut,shRNA,24104479,COAD,0
MUS81,HEATR1,mut,shRNA,24104479,COAD,0
MUS81,SLC25A34,mut,shRNA,24104479,COAD,0
MUS81,FABP4,mut,shRNA,24104479,COAD,0
MUS81,AARSD1,mut,shRNA,24104479,COAD,0
MUS81,PPP1CC,mut,shRNA,24104479,COAD,0
MUS81,PITX2,mut,shRNA,24104479,COAD,0
MUS81,ZNF366,mut,shRNA,24104479,COAD,0
MUS81,KDM4A,mut,shRNA,24104479,COAD,0
MUS81,KRT9,mut,shRNA,24104479,COAD,0
MUS81,ITGB3,mut,shRNA,24104479,COAD,0
MUS81,HOXB9,mut,shRNA,24104479,COAD,0
MUS81,RSL24D1,mut,shRNA,24104479,COAD,0
MUS81,COIL,mut,shRNA,24104479,COAD,0
MUS81,SERPINB11,mut,shRNA,24104479,COAD,0
MUS81,OTOP3,mut,shRNA,24104479,COAD,0
MUS81,ALOX12,mut,shRNA,24104479,COAD,0
MUS81,SLC39A10,mut,shRNA,24104479,COAD,0
MUS81,KLHL4,mut,shRNA,24104479,COAD,0
MUS81,FAM174B,mut,shRNA,24104479,COAD,0
MUS81,CST1,mut,shRNA,24104479,COAD,0
MUS81,ACAD10,mut,shRNA,24104479,COAD,0
MUS81,NQO2,mut,shRNA,24104479,COAD,0
MUS81,DNAJC14,mut,shRNA,24104479,COAD,0
MUS81,ZSCAN20,mut,shRNA,24104479,COAD,0
MUS81,RBM38,mut,shRNA,24104479,COAD,0
MUS81,SOLH,mut,shRNA,24104479,COAD,0
MUS81,ASB6,mut,shRNA,24104479,COAD,0
MUS81,CFHR5,mut,shRNA,24104479,COAD,0
MUS81,PACRG,mut,shRNA,24104479,COAD,0
MUS81,GNAL,mut,shRNA,24104479,COAD,0
MUS81,GNRH1,mut,shRNA,24104479,COAD,0
MUS81,DGKZ,mut,shRNA,24104479,COAD,0
MUS81,KBTBD2,mut,shRNA,24104479,COAD,0
MUS81,SAG,mut,shRNA,24104479,COAD,0
MUS81,SOX13,mut,shRNA,24104479,COAD,0
MUS81,CHST10,mut,shRNA,24104479,COAD,0
MUS81,CCDC109B,mut,shRNA,24104479,COAD,0
MUS81,OSBPL2,mut,shRNA,24104479,COAD,0
MUS81,PLCE1,mut,shRNA,24104479,COAD,0
MUS81,TAF1L,mut,shRNA,24104479,COAD,0
MUS81,SMG5,mut,shRNA,24104479,COAD,0
MUS81,IMMP1L,mut,shRNA,24104479,COAD,0
MUS81,PRAMEF2,mut,shRNA,24104479,COAD,0
MUS81,LIPI,mut,shRNA,24104479,COAD,0
MUS81,FNIP1,mut,shRNA,24104479,COAD,0
MUS81,KRT85,mut,shRNA,24104479,COAD,0
MUS81,PPRC1,mut,shRNA,24104479,COAD,0
MUS81,ANUBL1,mut,shRNA,24104479,COAD,0
MUS81,EYA3,mut,shRNA,24104479,COAD,0
MUS81,HCN1,mut,shRNA,24104479,COAD,0
MUS81,THOC2,mut,shRNA,24104479,COAD,0
MUS81,TH,mut,shRNA,24104479,COAD,0
MUS81,PTGR2,mut,shRNA,24104479,COAD,0
MUS81,C17orf71,mut,shRNA,24104479,COAD,0
MUS81,ACOX2,mut,shRNA,24104479,COAD,0
MUS81,OR52B2,mut,shRNA,24104479,COAD,0
MUS81,MRPL49,mut,shRNA,24104479,COAD,0
MUS81,KCNQ3,mut,shRNA,24104479,COAD,0
MUS81,TRIM22,mut,shRNA,24104479,COAD,0
MUS81,PRPS1,mut,shRNA,24104479,COAD,0
MUS81,GGT1,mut,shRNA,24104479,COAD,0
MUS81,PDIA2,mut,shRNA,24104479,COAD,0
MUS81,MEX3D,mut,shRNA,24104479,COAD,0
MUS81,EBI3,mut,shRNA,24104479,COAD,0
MUS81,LRRC6,mut,shRNA,24104479,COAD,0
MUS81,GGA3,mut,shRNA,24104479,COAD,0
MUS81,TGFBRAP1,mut,shRNA,24104479,COAD,0
MUS81,NR0B1,mut,shRNA,24104479,COAD,0
MUS81,ELF2,mut,shRNA,24104479,COAD,0
MUS81,PRRG1,mut,shRNA,24104479,COAD,0
MUS81,AGAP2,mut,shRNA,24104479,COAD,0
MUS81,MAP4K3,mut,shRNA,24104479,COAD,0
MUS81,FBLN7,mut,shRNA,24104479,COAD,0
MUS81,ASB16,mut,shRNA,24104479,COAD,0
MUS81,GGH,mut,shRNA,24104479,COAD,0
MUS81,DEPDC5,mut,shRNA,24104479,COAD,0
MUS81,ADAM21,mut,shRNA,24104479,COAD,0
MUS81,G2E3,mut,shRNA,24104479,COAD,0
MUS81,USP2,mut,shRNA,24104479,COAD,0
MUS81,ZNF524,mut,shRNA,24104479,COAD,0
MUS81,DLST,mut,shRNA,24104479,COAD,0
MUS81,FN3K,mut,shRNA,24104479,COAD,0
MUS81,NBEA,mut,shRNA,24104479,COAD,0
MUS81,NACAD,mut,shRNA,24104479,COAD,0
MUS81,FUT10,mut,shRNA,24104479,COAD,0
MUS81,KLF8,mut,shRNA,24104479,COAD,0
MUS81,KIAA1217,mut,shRNA,24104479,COAD,0
MUS81,SFT2D1,mut,shRNA,24104479,COAD,0
MUS81,NEUROD4,mut,shRNA,24104479,COAD,0
MUS81,NOL3,mut,shRNA,24104479,COAD,0
MUS81,ZNF192,mut,shRNA,24104479,COAD,0
MUS81,NTS,mut,shRNA,24104479,COAD,0
MUS81,PRODH2,mut,shRNA,24104479,COAD,0
MUS81,KIR3DL1,mut,shRNA,24104479,COAD,0
MUS81,C1orf107,mut,shRNA,24104479,COAD,0
MUS81,TLN1,mut,shRNA,24104479,COAD,0
MUS81,KLF11,mut,shRNA,24104479,COAD,0
MUS81,PGS1,mut,shRNA,24104479,COAD,0
MUS81,DNTTIP1,mut,shRNA,24104479,COAD,0
MUS81,C6orf62,mut,shRNA,24104479,COAD,0
MUS81,RUVBL1,mut,shRNA,24104479,COAD,0
MUS81,IL28B,mut,shRNA,24104479,COAD,0
MUS81,CLDN15,mut,shRNA,24104479,COAD,0
MUS81,RAB8A,mut,shRNA,24104479,COAD,0
MUS81,RSPO1,mut,shRNA,24104479,COAD,0
MUS81,CTCF,mut,shRNA,24104479,COAD,0
MUS81,TACC3,mut,shRNA,24104479,COAD,0
MUS81,UNC5B,mut,shRNA,24104479,COAD,0
MUS81,RAB14,mut,shRNA,24104479,COAD,0
MUS81,UBQLN3,mut,shRNA,24104479,COAD,0
MUS81,HS3ST5,mut,shRNA,24104479,COAD,0
MUS81,PRX,mut,shRNA,24104479,COAD,0
MUS81,MCHR2,mut,shRNA,24104479,COAD,0
MUS81,MAMLD1,mut,shRNA,24104479,COAD,0
MUS81,ELMOD1,mut,shRNA,24104479,COAD,0
MUS81,TRIM16,mut,shRNA,24104479,COAD,0
MUS81,ZNF563,mut,shRNA,24104479,COAD,0
MUS81,LIMCH1,mut,shRNA,24104479,COAD,0
MUS81,SCGB1D2,mut,shRNA,24104479,COAD,0
MUS81,ZP4,mut,shRNA,24104479,COAD,0
MUS81,POU3F3,mut,shRNA,24104479,COAD,1
MUS81,ACOT12,mut,shRNA,24104479,COAD,0
MUS81,ZIC5,mut,shRNA,24104479,COAD,0
MUS81,ODZ1,mut,shRNA,24104479,COAD,0
MUS81,PGM2L1,mut,shRNA,24104479,COAD,0
MUS81,PRDM10,mut,shRNA,24104479,COAD,0
MUS81,PCDH11X,mut,shRNA,24104479,COAD,0
MUS81,GSG2,mut,shRNA,24104479,COAD,0
MUS81,SLC15A3,mut,shRNA,24104479,COAD,0
MUS81,TEKT5,mut,shRNA,24104479,COAD,0
MUS81,LRFN2,mut,shRNA,24104479,COAD,0
MUS81,SLC24A6,mut,shRNA,24104479,COAD,0
MUS81,FADD,mut,shRNA,24104479,COAD,0
MUS81,PIP5K1A,mut,shRNA,24104479,COAD,0
MUS81,FAM188B,mut,shRNA,24104479,COAD,0
MUS81,PLGLB2,mut,shRNA,24104479,COAD,0
MUS81,CHRNA5,mut,shRNA,24104479,COAD,0
MUS81,EBPL,mut,shRNA,24104479,COAD,0
MUS81,ADD1,mut,shRNA,24104479,COAD,0
MUS81,CACNA2D4,mut,shRNA,24104479,COAD,0
MUS81,MGAM,mut,shRNA,24104479,COAD,0
MUS81,SFXN4,mut,shRNA,24104479,COAD,0
MUS81,NHP2,mut,shRNA,24104479,COAD,0
MUS81,RNF32,mut,shRNA,24104479,COAD,0
MUS81,MCF2L,mut,shRNA,24104479,COAD,0
MUS81,OAS2,mut,shRNA,24104479,COAD,0
MUS81,API5,mut,shRNA,24104479,COAD,0
MUS81,MRPS18C,mut,shRNA,24104479,COAD,0
MUS81,IL23A,mut,shRNA,24104479,COAD,0
MUS81,GPR132,mut,shRNA,24104479,COAD,0
MUS81,THAP1,mut,shRNA,24104479,COAD,0
MUS81,LASS5,mut,shRNA,24104479,COAD,0
MUS81,CYB5D2,mut,shRNA,24104479,COAD,0
MUS81,PAPPA,mut,shRNA,24104479,COAD,0
MUS81,SLC22A23,mut,shRNA,24104479,COAD,0
MUS81,NEU3,mut,shRNA,24104479,COAD,0
MUS81,FAM81B,mut,shRNA,24104479,COAD,0
MUS81,CT45A5,mut,shRNA,24104479,COAD,0
MUS81,PSPH,mut,shRNA,24104479,COAD,0
MUS81,OR8B3,mut,shRNA,24104479,COAD,0
MUS81,AVL9,mut,shRNA,24104479,COAD,0
MUS81,FOXS1,mut,shRNA,24104479,COAD,0
MUS81,LUZP4,mut,shRNA,24104479,COAD,0
MUS81,WFDC6,mut,shRNA,24104479,COAD,0
MUS81,FAM57A,mut,shRNA,24104479,COAD,0
MUS81,IMPA1,mut,shRNA,24104479,COAD,0
MUS81,SIPA1,mut,shRNA,24104479,COAD,0
MUS81,CASP7,mut,shRNA,24104479,COAD,0
MUS81,SGOL1,mut,shRNA,24104479,COAD,0
MUS81,CHRM3,mut,shRNA,24104479,COAD,0
MUS81,ATP5H,mut,shRNA,24104479,COAD,0
MUS81,IL22RA2,mut,shRNA,24104479,COAD,0
MUS81,GALR3,mut,shRNA,24104479,COAD,0
MUS81,MATK,mut,shRNA,24104479,COAD,0
MUS81,SPEM1,mut,shRNA,24104479,COAD,0
MUS81,SUN1,mut,shRNA,24104479,COAD,0
MUS81,ATP8B2,mut,shRNA,24104479,COAD,0
MUS81,CCL2,mut,shRNA,24104479,COAD,0
MUS81,SALL1,mut,shRNA,24104479,COAD,0
MUS81,DDX24,mut,shRNA,24104479,COAD,0
MUS81,USP50,mut,shRNA,24104479,COAD,0
MUS81,TTLL6,mut,shRNA,24104479,COAD,0
MUS81,SMEK2,mut,shRNA,24104479,COAD,0
MUS81,GORAB,mut,shRNA,24104479,COAD,0
MUS81,PRPSAP1,mut,shRNA,24104479,COAD,0
MUS81,TMC6,mut,shRNA,24104479,COAD,1
MUS81,CNOT2,mut,shRNA,24104479,COAD,0
MUS81,C9orf72,mut,shRNA,24104479,COAD,0
MUS81,ARMCX2,mut,shRNA,24104479,COAD,0
MUS81,PPP1R2,mut,shRNA,24104479,COAD,0
MUS81,BNIP2,mut,shRNA,24104479,COAD,0
MUS81,NUBPL,mut,shRNA,24104479,COAD,0
MUS81,USP33,mut,shRNA,24104479,COAD,0
MUS81,AIG1,mut,shRNA,24104479,COAD,0
MUS81,MALT1,mut,shRNA,24104479,COAD,0
MUS81,LILRA1,mut,shRNA,24104479,COAD,0
MUS81,NPEPL1,mut,shRNA,24104479,COAD,0
MUS81,SLC4A4,mut,shRNA,24104479,COAD,0
MUS81,ARVCF,mut,shRNA,24104479,COAD,0
MUS81,BPIL3,mut,shRNA,24104479,COAD,0
MUS81,MAP4K4,mut,shRNA,24104479,COAD,0
MUS81,C3orf31,mut,shRNA,24104479,COAD,0
MUS81,ALDH1L2,mut,shRNA,24104479,COAD,0
MUS81,PTGER4,mut,shRNA,24104479,COAD,0
MUS81,PPAPDC1B,mut,shRNA,24104479,COAD,0
MUS81,VRK2,mut,shRNA,24104479,COAD,0
MUS81,C20orf30,mut,shRNA,24104479,COAD,0
MUS81,C10orf12,mut,shRNA,24104479,COAD,0
MUS81,N6AMT2,mut,shRNA,24104479,COAD,0
MUS81,OR4D9,mut,shRNA,24104479,COAD,0
MUS81,OR52L1,mut,shRNA,24104479,COAD,0
MUS81,PNOC,mut,shRNA,24104479,COAD,0
MUS81,KARS,mut,shRNA,24104479,COAD,0
MUS81,PNPLA4,mut,shRNA,24104479,COAD,0
MUS81,SDC4,mut,shRNA,24104479,COAD,0
